Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandre,2024-01-03 03:02:12,00:00:04,Autoplayed: user action: None; ,Outer Banks: Season 2 - Baseline Clip 2,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2024-01-02 19:26:29,00:01:12,,True Beauty: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:12,00:01:12,BR (Brazil)
Alexandre,2024-01-02 19:24:46,00:01:40,,Temporada 1 (Trailer): Berlim,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:40,00:01:40,BR (Brazil)
Alexandre,2024-01-02 19:22:53,00:01:50,Autoplayed: user action: None; ,Minissérie (Trailer): A Grande Ilusão,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:50,00:01:50,BR (Brazil)
Alexandre,2024-01-02 17:40:49,01:42:01,Autoplayed: user action: User_Interaction; ,28 Dias,,TCL TV 2018 UHD Android TV Smart TV,01:42:01,01:42:01,BR (Brazil)
Alexandre,2024-01-02 17:39:30,00:00:03,Autoplayed: user action: None; ,Encontro de amor,,TCL TV 2018 UHD Android TV Smart TV,00:02:50,Not latest view,BR (Brazil)
Alexandre,2024-01-02 17:24:50,00:01:54,Autoplayed: user action: None; ,Temporada 1 (Trailer): Nada ao Redor,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:54,00:01:54,BR (Brazil)
Alexandre,2024-01-02 17:24:35,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Outer Banks,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2024-01-02 17:24:23,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): The One,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2024-01-02 00:46:47,00:07:19,Autoplayed: user action: User_Interaction; ,O Cântico dos Nomes,,TCL TV 2018 UHD Android TV Smart TV,00:16:05,00:16:05,BR (Brazil)
Alexandre,2024-01-02 00:45:53,00:00:11,Autoplayed: user action: None; ,Amor à Primeira Vista (Clipe): Amor à Primeira Vista,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2024-01-02 00:45:28,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Clipe 8): A Imperatriz,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2024-01-02 00:45:08,00:00:16,Autoplayed: user action: None; ,Trailer: Até a Próxima Vez,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:16,00:00:16,BR (Brazil)
Alexandre,2024-01-02 00:43:47,00:00:39,Autoplayed: user action: User_Interaction; ,Encontro de amor,,TCL TV 2018 UHD Android TV Smart TV,00:02:51,Not latest view,BR (Brazil)
Alexandre,2024-01-02 00:40:57,00:01:38,Autoplayed: user action: None; ,Rainha Charlotte: Uma História Bridgerton (Clipe 1): Rainha Charlotte: Uma História Bridgerton,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:38,00:01:38,BR (Brazil)
Alexandre,2024-01-02 00:40:46,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Clipe): A Diplomata,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2024-01-02 00:40:31,00:00:06,Autoplayed: user action: None; ,Minissérie (Clipe): Uma Família Quase Perfeita,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2024-01-02 00:38:44,00:01:15,Autoplayed: user action: None; ,Temporada 1 (Clipe): Os Herdeiros da Terra,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:15,00:01:15,BR (Brazil)
Alexandre,2024-01-02 00:38:27,00:00:04,Autoplayed: user action: None; ,Star Trek: Prodigy: Season 1_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,Not latest view,BR (Brazil)
Alexandre,2024-01-02 00:37:22,00:00:16,Autoplayed: user action: None; ,Teaser: Rebel Moon - Parte 2: A Marcadora de Cicatrizes,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:16,00:00:16,BR (Brazil)
Alexandre,2024-01-02 00:22:57,00:01:50,,Minissérie (Trailer): A Grande Ilusão,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:50,Not latest view,BR (Brazil)
Alexandre,2024-01-02 00:21:14,00:01:40,,Temporada 1 (Trailer): Berlim,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:40,Not latest view,BR (Brazil)
Alexandre,2024-01-02 00:20:24,00:00:47,Autoplayed: user action: None; ,Clip (as Trailer): Making The Witcher: Season 3,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:47,00:00:47,BR (Brazil)
Alexandre,2024-01-01 23:19:55,00:59:41,,The Witcher: Temporada 3: O preço do caos (Episódio 8),,TCL TV 2018 UHD Android TV Smart TV,00:59:47,00:59:47,BR (Brazil)
Alexandre,2024-01-01 22:31:44,00:48:08,,The Witcher: Temporada 3: De mal a pior (Episódio 7),,TCL TV 2018 UHD Android TV Smart TV,00:48:18,00:48:18,BR (Brazil)
Alexandre,2024-01-01 21:48:13,00:43:26,,The Witcher: Temporada 3: Todo mundo tem um plano até tomar o primeiro soco (Episódio 6),,TCL TV 2018 UHD Android TV Smart TV,00:43:32,00:43:32,BR (Brazil)
Alexandre,2024-01-01 21:28:17,00:19:45,,The Witcher: Temporada 3: A arte da ilusão (Episódio 5),,TCL TV 2018 UHD Android TV Smart TV,00:45:48,00:45:48,BR (Brazil)
Alexandre,2024-01-01 21:28:08,00:00:05,Autoplayed: user action: None; ,Temporada 3 (Clipe): The Witcher,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2024-01-01 21:12:06,00:15:45,Autoplayed: user action: User_Interaction; ,Gênio indomável,,TCL TV 2018 UHD Android TV Smart TV,02:02:34,Not latest view,BR (Brazil)
Alexandre,2024-01-01 19:56:19,00:01:40,Autoplayed: user action: None; ,Temporada 1 (Trailer): Berlim,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:40,Not latest view,BR (Brazil)
Alexandre,2024-01-01 19:20:00,00:36:12,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: O escuro do passado (Episódio 7),,TCL TV 2018 UHD Android TV Smart TV,00:36:22,00:36:22,BR (Brazil)
Alexandre,2024-01-01 18:50:50,00:27:50,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: O próprio globo grandioso (Episódio 6),,TCL TV 2018 UHD Android TV Smart TV,00:35:02,00:35:02,BR (Brazil)
Alexandre,2024-01-01 18:17:18,00:32:38,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: As torres encobertas pelas nuvens (Episódio 5),,TCL TV 2018 UHD Android TV Smart TV,00:39:35,00:39:35,BR (Brazil)
Alexandre,2024-01-01 17:38:15,00:38:58,,The I-Land: Minissérie: Quantas criaturas graciosas (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:39:03,00:39:03,BR (Brazil)
Alexandre,2024-01-01 17:01:14,00:36:37,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: A apresentação insubstancial (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:36:43,00:36:43,BR (Brazil)
Alexandre,2024-01-01 16:57:51,00:01:57,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: Os palácios maravilhosos (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:41:39,00:41:39,BR (Brazil)
Alexandre,2024-01-01 16:56:32,00:00:02,,The I-Land: Minissérie: Os palácios maravilhosos (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:00:03,Not latest view,BR (Brazil)
Alexandre,2024-01-01 16:56:07,00:00:05,Autoplayed: user action: None; ,The I-Land: Minissérie (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2024-01-01 16:55:21,00:00:30,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: A apresentação insubstancial (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:00:35,Not latest view,BR (Brazil)
Alexandre,2024-01-01 16:13:10,00:41:49,Autoplayed: user action: User_Interaction; ,The I-Land: Minissérie: Os palácios maravilhosos (Episódio 2),,TCL TV 2018 UHD Android TV Smart TV,00:41:39,Not latest view,BR (Brazil)
Alexandre,2024-01-01 15:32:39,00:40:28,,The I-Land: Minissérie: Admirável mundo novo (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:40:30,00:40:30,BR (Brazil)
Alexandre,2024-01-01 15:32:02,00:00:31,Autoplayed: user action: None; ,The I-Land: Minissérie (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:31,Not latest view,BR (Brazil)
Alexandre,2024-01-01 15:31:36,00:00:07,Autoplayed: user action: None; ,Minissérie (Trailer): A Grande Ilusão,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,Not latest view,BR (Brazil)
Alexandre,2024-01-01 00:42:23,00:07:36,Autoplayed: user action: User_Interaction; ,Gênio indomável,,TCL TV 2018 UHD Android TV Smart TV,01:46:58,Not latest view,BR (Brazil)
Alexandre,2024-01-01 00:41:39,00:00:05,Autoplayed: user action: None; ,Trailer 2: Plano de Aula,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2024-01-01 00:41:09,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Trailer): De Volta às Raízes,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-12-31 23:53:22,00:47:23,,Fullmetal Alchemist: A Vingança de Scar,,TCL TV 2018 UHD Android TV Smart TV,00:47:23,00:47:23,BR (Brazil)
Alexandre,2023-12-31 23:52:52,00:00:24,Autoplayed: user action: None; ,Teaser 1: Fullmetal Alchemist: A Vingança de Scar,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Alexandre,2023-12-31 23:52:37,00:00:07,Autoplayed: user action: None; ,Arrival_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-12-31 23:52:22,00:00:12,Autoplayed: user action: None; ,Bleach (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:13,Not latest view,BR (Brazil)
Alexandre,2023-12-31 23:51:25,00:00:05,Autoplayed: user action: None; ,Teaser: A Mãe,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-12-31 23:50:55,00:00:07,Autoplayed: user action: None; ,Good Witch: Season 1 - CLM 8,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-12-31 23:50:30,00:00:09,Autoplayed: user action: None; ,The OA: Parte 2 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Alexandre,2023-12-31 23:50:18,00:00:06,Autoplayed: user action: None; ,IO (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-31 23:49:52,00:00:14,Autoplayed: user action: None; ,Órbita 9 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Alexandre,2023-12-31 23:49:14,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clipe): Berlim,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Alexandre,2023-12-31 23:48:50,00:00:18,Autoplayed: user action: None; ,Trailer: Stranger Things,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:18,00:00:18,BR (Brazil)
Alexandre,2023-12-31 23:47:54,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Teaser): The One,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-12-31 19:11:58,00:00:46,Autoplayed: user action: None; ,Temporada 1 (Teaser): The One,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:46,Not latest view,BR (Brazil)
Alexandre,2023-12-31 19:10:46,00:00:46,Autoplayed: user action: None; ,Life_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:46,00:00:46,BR (Brazil)
Alexandre,2023-12-31 19:09:34,00:00:52,Autoplayed: user action: None; ,BLAME! (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:53,00:00:53,BR (Brazil)
Alexandre,2023-12-31 19:09:20,00:00:08,Autoplayed: user action: None; ,Neon Genesis Evangelion: Season 1 - CLM 4,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2023-12-31 19:08:51,00:00:12,Autoplayed: user action: None; ,Resident Evil: The Final Chapter_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Alexandre,2023-12-31 19:07:42,00:00:32,Autoplayed: user action: None; ,Passengers_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:32,00:00:32,BR (Brazil)
Alexandre,2023-12-31 19:05:18,00:01:53,Autoplayed: user action: None; ,Órbita 9 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:01:54,Not latest view,BR (Brazil)
Alexandre,2023-12-31 19:05:07,00:00:08,Autoplayed: user action: None; ,I Am Mother (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2023-12-31 19:04:55,00:00:07,Autoplayed: user action: None; ,Anon (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:08,00:00:08,BR (Brazil)
Alexandre,2023-12-31 19:04:28,00:00:19,Autoplayed: user action: None; ,Temporada 6 (Clipe): Black Mirror,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:19,00:00:19,BR (Brazil)
Alexandre,2023-12-31 19:03:53,00:00:23,Autoplayed: user action: None; ,ARQ (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:24,00:00:24,BR (Brazil)
Alexandre,2023-12-31 19:03:22,00:00:27,Autoplayed: user action: None; ,Osmosis: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:27,00:00:27,BR (Brazil)
Alexandre,2023-12-31 19:03:07,00:00:11,Autoplayed: user action: None; ,Omniscient: Season 1_PVS_MEGA,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:11,00:00:11,BR (Brazil)
Alexandre,2023-12-31 19:02:45,00:00:03,,Cópias - De Volta à Vida,,TCL TV 2018 UHD Android TV Smart TV,00:00:03,00:00:03,BR (Brazil)
Alexandre,2023-12-31 19:02:14,00:00:28,Autoplayed: user action: None; ,Replicas_hook_01_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:28,00:00:28,BR (Brazil)
Alexandre,2023-12-31 19:02:05,00:00:04,Autoplayed: user action: None; ,Code 8 - CLM 1,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-31 19:01:50,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Teaser): Tribes of Europa,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-12-31 19:01:29,00:00:06,Autoplayed: user action: None; ,The Alienist: Angel of Darkness_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-31 19:00:52,00:00:10,Autoplayed: user action: None; ,Temporada 1 (Clipe 1): Outer Banks,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2023-12-31 19:00:32,00:00:09,Autoplayed: user action: None; ,Temporada 1 (Teaser 3): Yu Yu Hakusho,TEASER_TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Alexandre,2023-12-31 18:37:58,00:10:23,,Perdidos no Espaço: Temporada 3: Três passarinhos (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:23:31,00:23:31,BR (Brazil)
Alexandre,2023-12-31 18:37:38,00:00:15,Autoplayed: user action: None; ,Temporada 3 (Clipe): Perdidos no Espaço,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Alexandre,2023-12-31 18:37:07,00:00:15,Autoplayed: user action: None; ,Star Trek: Prodigy: Season 1_hook_04_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:15,00:00:15,BR (Brazil)
Alexandre,2023-12-31 18:36:57,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clipe): ONE PIECE: A Série,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,Not latest view,BR (Brazil)
Alexandre,2023-12-31 01:47:51,00:24:20,,The Witcher: Temporada 3: A arte da ilusão (Episódio 5),,TCL TV 2018 UHD Android TV Smart TV,00:24:25,Not latest view,BR (Brazil)
Alexandre,2023-12-31 01:16:37,00:30:01,Autoplayed: user action: User_Interaction; ,The Witcher: Temporada 3: O convite (Episódio 4),,TCL TV 2018 UHD Android TV Smart TV,00:50:13,00:50:13,BR (Brazil)
Alexandre,2023-12-31 00:47:34,00:28:17,,The Witcher: Temporada 3: Reencontro (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:56:18,00:56:18,BR (Brazil)
Alexandre,2023-12-31 00:46:58,00:00:06,Autoplayed: user action: None; ,O Assassino de Valhalla (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-30 18:56:05,00:14:01,,The Witcher: Temporada 3: Reencontro (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:19:10,Not latest view,BR (Brazil)
Alexandre,2023-12-30 18:55:18,00:00:42,Autoplayed: user action: None; ,Temporada 3 (Clipe): The Witcher,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:42,Not latest view,BR (Brazil)
Alexandre,2023-12-30 18:54:30,00:00:04,Autoplayed: user action: None; ,My Bloody Valentine_hook_02_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-30 18:53:16,00:01:05,Autoplayed: user action: None; ,The Alienist: Angel of Darkness_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:01:06,Not latest view,BR (Brazil)
Alexandre,2023-12-30 18:53:09,00:00:05,Autoplayed: user action: None; ,THESILENCE_CLIP_GENRE,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-12-30 18:52:43,00:00:16,Autoplayed: user action: None; ,The Society: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:17,00:00:17,BR (Brazil)
Alexandre,2023-12-30 18:51:59,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Clipe): Sandman,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-30 18:51:50,00:00:04,Autoplayed: user action: None; ,True Blood: Season 1_hook_05_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-30 17:08:27,00:00:50,Autoplayed: user action: None; ,True Blood: Season 1_hook_05_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:50,Not latest view,BR (Brazil)
Alexandre,2023-12-30 17:08:12,00:00:12,Autoplayed: user action: None; ,Peaky Blinders: Season 6 - CLM 11,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:12,00:00:12,BR (Brazil)
Alexandre,2023-12-30 17:07:57,00:00:13,Autoplayed: user action: None; ,Infiesto (Clipe): Infiesto,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:13,00:00:13,BR (Brazil)
Alexandre,2023-12-30 17:07:35,00:00:18,Autoplayed: user action: None; ,Trailer 2: Dupla Jornada,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:18,00:00:18,BR (Brazil)
Alexandre,2023-12-30 17:06:38,00:00:51,Autoplayed: user action: None; ,Vampiros: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:51,00:00:51,BR (Brazil)
Alexandre,2023-12-30 17:04:38,00:01:43,,Carta ao Rei: Temporada 1: No fim do mundo (Episódio 3),,TCL TV 2018 UHD Android TV Smart TV,00:01:43,00:01:43,BR (Brazil)
Alexandre,2023-12-30 17:04:24,00:00:10,Autoplayed: user action: None; ,Season 1: The Letter for the King (Hook 1: Avalanche),HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2023-12-30 17:03:59,00:00:09,Autoplayed: user action: None; ,Temporada 1 (Clipe): As Leis de Lidia Poët,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:09,00:00:09,BR (Brazil)
Alexandre,2023-12-30 17:03:12,00:00:04,Autoplayed: user action: None; ,Temporada 1 (Trailer): Bangkok no Limite,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-30 17:02:57,00:00:07,Autoplayed: user action: None; ,Jaguar: Temporada 1 (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-12-30 17:02:41,00:00:04,Autoplayed: user action: None; ,Iris: 아이리스_hook_05_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:04,00:00:04,BR (Brazil)
Alexandre,2023-12-30 17:02:26,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Clipe): Recruta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-30 17:02:12,00:00:06,Autoplayed: user action: None; ,Temporada 1 (Trailer): Hit & Run,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-30 17:01:44,00:00:10,Autoplayed: user action: None; ,Bad Lands_hook_03_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:10,00:00:10,BR (Brazil)
Alexandre,2023-12-30 17:01:16,00:00:21,Autoplayed: user action: None; ,Secret Royal Inspector & Joy: Season 1_hook_04_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:21,Not latest view,BR (Brazil)
Alexandre,2023-12-30 17:01:00,00:00:05,Autoplayed: user action: None; ,Riverdale: Season 1_hook_primary_16x9,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,Not latest view,BR (Brazil)
Alexandre,2023-12-30 17:00:50,00:00:07,Autoplayed: user action: None; ,Temporada 1 (Clipe): Guerra: Fúria e Vingança,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:07,00:00:07,BR (Brazil)
Alexandre,2023-12-30 17:00:19,00:00:25,Autoplayed: user action: None; ,Temporada 1 (Clipe): Berlim,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:25,Not latest view,BR (Brazil)
Alexandre,2023-12-30 16:59:54,00:00:06,Autoplayed: user action: None; ,FULLMETALALCHEMIST_CLIP_MAINCHARACTER,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:06,00:00:06,BR (Brazil)
Alexandre,2023-12-30 16:58:59,00:00:17,Autoplayed: user action: None; ,Trailer 2: Nova Ordem Espacial,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:17,00:00:17,BR (Brazil)
Alexandre,2023-12-30 16:58:44,00:00:12,Autoplayed: user action: None; ,The I-Land: Minissérie (Trailer),TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:12,Not latest view,BR (Brazil)
Alexandre,2023-12-30 16:38:17,00:19:45,Autoplayed: user action: User_Interaction; ,Somewhere Between: Minissérie: Para que alguém viva (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:20:15,Not latest view,BR (Brazil)
Alexandre,2023-12-30 16:37:43,00:00:02,,Somewhere Between: Minissérie: Para que alguém viva (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:02,Not latest view,BR (Brazil)
Alexandre,2023-12-29 21:35:30,00:23:20,Autoplayed: user action: User_Interaction; ,Gênio indomável,,TCL TV 2018 UHD Android TV Smart TV,01:39:25,Not latest view,BR (Brazil)
Alexandre,2023-12-29 21:34:58,00:00:01,Autoplayed: user action: None; ,ONE PIECE: A Série: Temporada 1: O amanhecer de uma aventura (Episódio 1),,TCL TV 2018 UHD Android TV Smart TV,00:00:01,00:00:01,BR (Brazil)
Alexandre,2023-12-29 21:34:02,00:00:52,Autoplayed: user action: None; ,Temporada 1 (Clipe): ONE PIECE: A Série,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:52,00:00:52,BR (Brazil)
Alexandre,2023-12-29 21:33:04,00:00:05,Autoplayed: user action: None; ,Operação: Arma Secreta (Clipe): Operação: Arma Secreta,HOOK,TCL TV 2018 UHD Android TV Smart TV,00:00:05,00:00:05,BR (Brazil)
Alexandre,2023-12-29 21:32:36,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Trailer): Outer Banks,TRAILER,TCL TV 2018 UHD Android TV Smart TV,00:00:05,Not latest view,BR (Brazil)
